City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
263,Barrow,US,2022-01-18 21:53:52,71.2906,-156.7887,-14.78,76,75,10.36
264,Acapulco,MX,2022-01-18 21:53:52,16.8634,-99.8901,81.84,64,39,6.64
265,Jizan,SA,2022-01-18 21:53:53,17.3333,42.6667,79.74,70,84,8.39
266,Rabo De Peixe,PT,2022-01-18 21:53:53,37.8,-25.5833,59.27,100,20,12.66
267,Novobureyskiy,RU,2022-01-18 21:53:54,49.798,129.8774,-29.94,100,66,2.04
268,Urumqi,CN,2022-01-18 21:53:54,43.801,87.6005,13.15,86,100,0.0
269,Samarai,PG,2022-01-18 21:53:55,-10.6167,150.6667,82.83,71,100,9.86
270,Aqtobe,KZ,2022-01-18 21:53:55,50.2797,57.2072,6.89,85,75,0.0
271,Fukue,JP,2022-01-18 21:54:55,32.6881,128.8419,44.58,52,5,8.21
272,Avera,US,2022-01-18 21:54:56,33.194,-82.5271,56.71,51,8,0.81
273,Kasongo-Lunda,CD,2022-01-18 21:54:57,-6.4667,16.8167,68.68,97,98,2.53
274,Hirado,JP,2022-01-18 21:54:57,33.3597,129.5531,31.35,53,6,6.55
275,Ahipara,NZ,2022-01-18 21:51:01,-35.1667,173.1667,73.15,52,39,2.66
276,Dalby,AU,2022-01-18 21:54:58,-27.1833,151.2667,79.99,72,84,9.17
277,Udachnyy,RU,2022-01-18 21:54:59,66.4167,112.4,-2.56,83,100,9.44
278,Tabuk,PH,2022-01-18 21:50:26,17.4189,121.4443,64.35,88,88,1.95
279,Buala,SB,2022-01-18 21:54:59,-8.145,159.5921,83.93,72,100,2.42
280,Dangriga,BZ,2022-01-18 21:53:05,16.9692,-88.2321,76.96,69,7,8.99
281,San Juan Del Cesar,CO,2022-01-18 21:55:00,10.7711,-73.0031,92.35,43,32,10.83
282,Chumikan,RU,2022-01-18 21:55:00,54.7183,135.315,-12.93,86,42,15.1
283,Homer,US,2022-01-18 21:53:07,59.6425,-151.5483,34.03,82,100,5.21
284,Saint-Pierre,RE,2022-01-18 21:55:01,-21.3393,55.4781,80.28,83,20,1.14
285,Mamallapuram,IN,2022-01-18 21:55:02,12.6264,80.1722,75.06,77,50,7.4
286,Margate,GB,2022-01-18 21:55:02,51.3813,1.3862,39.69,95,77,4.0
287,Tabou,CI,2022-01-18 21:55:03,4.423,-7.3528,79.32,82,10,6.76
288,Rawson,AR,2022-01-18 21:55:03,-43.3002,-65.1023,65.28,39,15,19.28
289,Gazojak,TM,2022-01-18 21:55:03,41.1875,61.4036,31.42,98,100,14.38
290,Marawi,PH,2022-01-18 21:55:04,7.9986,124.2928,65.64,95,91,1.23
291,Ende,ID,2022-01-18 21:55:04,-8.8432,121.6623,76.71,94,100,6.93
292,Adrar,MR,2022-01-18 21:55:05,20.5022,-10.0711,65.75,14,37,13.65
293,Nouadhibou,MR,2022-01-18 21:53:28,20.931,-17.0347,69.78,56,0,9.22
294,Oktyabrskoye,RU,2022-01-18 21:55:06,43.0645,44.7417,24.94,73,20,13.42
295,Sao Felix Do Xingu,BR,2022-01-18 21:55:06,-6.6447,-51.995,74.23,96,100,0.74
296,Kyshtovka,RU,2022-01-18 21:55:06,56.555,76.6271,11.16,93,94,10.31
297,Codrington,AU,2022-01-18 21:55:07,-38.2667,141.9667,65.62,68,74,16.55
298,Shache,CN,2022-01-18 21:55:07,38.4167,77.2406,24.82,41,0,0.18
299,Batabano,CU,2022-01-18 21:55:08,22.7164,-82.2881,70.81,60,80,11.16
300,Saint-Medard-En-Jalles,FR,2022-01-18 21:55:08,44.8969,-0.7214,42.75,93,100,3.44
301,Solenzo,BF,2022-01-18 21:55:09,12.1833,-4.0833,72.1,11,0,6.85
302,Gornyak,RU,2022-01-18 21:55:09,50.9942,81.4661,12.72,95,100,4.92
303,Dunedin,NZ,2022-01-18 21:55:09,-45.8742,170.5036,61.57,99,100,8.08
304,Vao,NC,2022-01-18 21:55:10,-22.6667,167.4833,77.23,77,42,13.15
305,Tricase,IT,2022-01-18 21:55:10,39.9304,18.3553,47.21,53,0,17.52
306,Komsomolskiy,UZ,2022-01-18 21:55:11,40.4272,71.7189,41.72,87,100,6.91
307,Noumea,NC,2022-01-18 21:55:11,-22.2763,166.4572,82.38,99,12,10.65
308,Den Helder,NL,2022-01-18 21:52:23,52.9599,4.7593,42.98,94,100,8.99
309,Hamina,FI,2022-01-18 21:55:12,60.5697,27.1979,29.48,98,100,12.35
310,Tolaga Bay,NZ,2022-01-18 21:55:12,-38.3667,178.3,78.35,35,0,4.41
311,Alakurtti,RU,2022-01-18 21:55:13,66.9672,30.3491,24.64,96,100,6.17
312,Semporna,MY,2022-01-18 21:55:13,4.4818,118.6112,77.2,88,100,8.68
313,Luganville,VU,2022-01-18 21:55:14,-15.5333,167.1667,83.44,71,92,7.29
314,Sarangani,PH,2022-01-18 21:55:14,5.4033,125.4636,81.18,76,99,17.83
315,Agropoli,IT,2022-01-18 21:55:15,40.3469,14.9966,51.28,73,0,6.62
316,Sainte-Thecle,CA,2022-01-18 21:56:15,46.8168,-72.4991,4.98,79,17,10.78
317,Lahat,ID,2022-01-18 21:56:15,-3.8,103.5333,71.1,98,100,2.46
318,Ligatne,LV,2022-01-18 21:56:16,57.2343,25.0406,30.25,88,100,5.99
319,Bardiyah,LY,2022-01-18 21:56:16,31.7561,25.0865,55.35,79,13,13.06
320,Susurluk,TR,2022-01-18 21:56:17,39.9136,28.1578,38.84,75,38,2.86
321,Maltahohe,NA,2022-01-18 21:56:17,-24.8333,16.9833,69.35,67,100,18.03
322,Gavle,SE,2022-01-18 21:56:18,60.6745,17.1417,37.99,69,99,7.0
323,Aklavik,CA,2022-01-18 21:56:18,68.2191,-135.0107,-21.28,76,75,3.44
324,Abbeville,FR,2022-01-18 21:56:19,50.1,1.8333,39.16,93,0,4.29
325,Feicheng,CN,2022-01-18 21:56:19,35.2606,117.9675,32.0,88,5,3.13
326,Ketchikan,US,2022-01-18 21:56:20,55.3422,-131.6461,34.99,71,100,2.77
327,El Dorado,US,2022-01-18 21:56:20,38.7666,-120.5177,58.64,53,61,3.67
328,Soyo,AO,2022-01-18 21:56:21,-6.1349,12.3689,76.57,84,18,5.91
329,Manokwari,ID,2022-01-18 21:56:21,-0.8667,134.0833,77.41,80,100,6.96
330,Gizo,SB,2022-01-18 21:56:22,-8.103,156.8419,83.41,74,97,6.15
331,Rangia,IN,2022-01-18 21:56:22,26.4667,91.6333,58.01,52,83,6.58
332,Kalmunai,LK,2022-01-18 21:56:23,7.4167,81.8167,76.59,84,99,11.45
333,Sidi Ali,DZ,2022-01-18 21:56:23,36.0998,0.4206,47.89,59,6,4.09
334,Shaki,AZ,2022-01-18 21:56:24,41.0833,47.1667,34.11,42,0,7.07
335,Tomatlan,MX,2022-01-18 21:56:24,19.9333,-105.25,82.09,57,100,7.16
336,Kedrovyy,RU,2022-01-18 21:56:25,56.1667,91.8167,3.87,99,57,3.42
337,Soligalich,RU,2022-01-18 21:56:25,59.0778,42.2864,12.02,95,100,7.11
338,Cranbrook,CA,2022-01-18 21:56:26,49.4999,-115.7688,37.24,65,40,5.75
339,Charlestown,AU,2022-01-18 21:56:26,-32.95,151.6667,71.38,96,100,3.0
340,Lavrentiya,RU,2022-01-18 21:56:27,65.5833,-171.0,-16.31,95,36,4.83
341,Ibra,OM,2022-01-18 21:56:27,22.6906,58.5334,67.91,75,34,0.69
342,Gweru,ZW,2022-01-18 21:56:27,-19.45,29.8167,61.36,83,4,8.79
343,Berlevag,NO,2022-01-18 21:56:28,70.8578,29.0864,35.6,86,75,31.07
344,Dongsheng,CN,2022-01-18 21:56:28,39.8161,109.9776,17.76,52,8,0.96
345,Chapada Dos Guimaraes,BR,2022-01-18 21:56:29,-15.4606,-55.7497,80.26,80,56,3.51
346,Amazar,RU,2022-01-18 21:56:29,53.858,120.875,-23.53,97,5,2.93
347,Port Antonio,JM,2022-01-18 21:56:30,18.18,-76.4612,82.31,79,30,7.18
348,Ilhabela,BR,2022-01-18 21:56:30,-23.7781,-45.3581,78.89,90,1,3.22
349,Basco,PH,2022-01-18 21:56:31,20.4487,121.9702,75.79,67,100,12.62
350,Havoysund,NO,2022-01-18 21:56:31,70.9963,24.6622,36.48,98,100,33.93
351,Vera Cruz,BR,2022-01-18 21:56:31,-12.6333,-41.0333,70.27,72,8,1.72
352,Humen,CN,2022-01-18 21:56:32,22.819,113.6731,59.0,73,6,7.92
353,Sola,VU,2022-01-18 21:56:32,-13.8833,167.55,79.47,94,100,0.0
354,Faya,SA,2022-01-18 21:56:33,18.3851,42.4509,55.92,87,25,4.45
355,Dudinka,RU,2022-01-18 21:56:33,69.4058,86.1778,4.62,93,100,18.34
356,Katsuura,JP,2022-01-18 21:56:34,35.1333,140.3,37.18,46,56,7.31
357,De Aar,ZA,2022-01-18 21:56:34,-30.6497,24.0123,71.26,54,21,19.69
358,Sangar,RU,2022-01-18 21:56:35,63.9242,127.4739,-39.01,96,54,4.09
359,Rio Grande,BR,2022-01-18 21:53:13,-32.035,-52.0986,84.31,86,100,8.95
360,Muscat,OM,2022-01-18 21:52:21,23.6139,58.5922,73.69,81,62,7.14
361,Waynesville,US,2022-01-18 21:56:36,35.4887,-82.9887,44.1,58,11,1.99
362,Xuddur,SO,2022-01-18 21:57:37,4.1213,43.8894,74.19,61,29,12.55
363,Monroe,US,2022-01-18 21:57:06,43.1501,-77.6831,21.18,80,85,1.01
364,Dalbandin,PK,2022-01-18 21:57:37,28.8947,64.4101,58.12,88,60,12.17
365,Bogorodsk,RU,2022-01-18 21:57:38,56.1033,43.5158,22.35,97,100,5.95
366,Hrodna,BY,2022-01-18 21:57:38,53.6884,23.8258,29.35,95,71,8.21
367,Sault Sainte Marie,CA,2022-01-18 21:57:39,46.5168,-84.3333,17.89,82,100,13.8
368,Urengoy,RU,2022-01-18 21:57:39,65.9667,78.3667,-5.75,100,93,6.76
369,Pahrump,US,2022-01-18 21:57:40,36.2083,-115.9839,60.51,40,50,3.0
370,Puerto Escondido,MX,2022-01-18 21:54:16,15.85,-97.0667,81.52,63,24,6.22
371,Portland,US,2022-01-18 21:52:46,45.5234,-122.6762,50.85,93,100,3.0
372,Vilanova Del Cami,ES,2022-01-18 21:57:40,41.5717,1.6375,46.51,57,0,1.77
373,Severo-Kurilsk,RU,2022-01-18 21:57:41,50.6789,156.125,27.1,87,100,6.2
374,Port Augusta,AU,2022-01-18 21:57:41,-32.5,137.7667,67.71,40,25,11.7
375,Nanortalik,GL,2022-01-18 21:57:42,60.1432,-45.2371,28.09,82,100,13.6
376,Marshfield,US,2022-01-18 21:57:42,44.6689,-90.1718,35.38,93,100,13.4
377,Muravlenko,RU,2022-01-18 21:57:43,63.7898,74.523,16.02,95,100,13.09
378,Laguna,US,2022-01-18 21:57:34,38.421,-121.4238,64.24,61,0,1.99
379,Tambura,SS,2022-01-18 21:57:43,5.6,27.4667,72.48,61,95,2.73
380,Yumen,CN,2022-01-18 21:57:44,40.2833,97.2,21.45,37,0,5.82
381,Siwana,IN,2022-01-18 21:57:44,25.6333,72.4167,59.07,27,0,4.81
382,Parakai,NZ,2022-01-18 21:57:45,-36.65,174.4333,79.47,70,52,7.72
383,Kathu,TH,2022-01-18 21:57:45,7.9178,98.3332,76.82,80,91,10.42
384,Yining,CN,2022-01-18 21:57:46,29.0361,114.5636,43.52,93,0,0.63
385,Marzuq,YE,2022-01-18 21:57:46,14.4,46.4667,62.8,47,0,5.97
386,Inta,RU,2022-01-18 21:57:47,66.0317,60.1659,16.88,94,100,9.6
387,Luanda,AO,2022-01-18 21:54:33,-8.8368,13.2343,74.46,76,48,8.52
388,Beringovskiy,RU,2022-01-18 21:57:47,63.05,179.3167,-18.76,90,9,10.25
389,Saint George,US,2022-01-18 21:53:35,37.1041,-113.5841,57.34,42,100,4.0
390,San Policarpo,PH,2022-01-18 21:57:48,12.1791,125.5072,77.95,86,100,15.7
391,Roquetas De Mar,ES,2022-01-18 21:57:49,36.7642,-2.6148,49.6,69,9,4.76
392,Charters Towers,AU,2022-01-18 21:57:49,-20.1,146.2667,78.82,70,100,10.02
393,Darnah,LY,2022-01-18 21:57:50,32.767,22.6367,56.89,73,44,16.51
394,Tilichiki,RU,2022-01-18 21:57:50,60.4667,166.1,-20.45,89,5,9.35
395,Umm Lajj,SA,2022-01-18 21:57:51,25.0213,37.2685,64.53,58,47,10.0
396,Barstow,US,2022-01-18 21:57:51,34.8986,-117.0228,66.63,46,8,12.86
397,Labuhan,ID,2022-01-18 21:57:52,-6.8844,112.2051,77.04,85,100,3.71
398,Yar-Sale,RU,2022-01-18 21:57:52,66.8333,70.8333,-5.37,100,99,3.02
399,Mosquera,CO,2022-01-18 21:57:53,4.7059,-74.2302,68.09,40,40,10.36
400,Ziro,IN,2022-01-18 21:57:53,27.6333,93.8333,36.05,58,100,2.8
401,Altamira,BR,2022-01-18 21:57:54,-3.2033,-52.2064,80.69,78,40,0.0
402,Ambulu,ID,2022-01-18 21:57:54,-8.345,113.6058,75.07,87,100,1.97
403,Makaha,US,2022-01-18 21:57:55,21.4694,-158.2175,81.99,69,0,4.05
404,Myingyan,MM,2022-01-18 21:57:55,21.4667,95.3833,61.25,65,22,3.38
405,Kalaleh,IR,2022-01-18 21:58:56,37.3807,55.4916,35.2,93,0,0.0
406,Bouca,CF,2022-01-18 21:58:56,6.5105,18.2733,70.29,25,2,4.21
407,Healdsburg,US,2022-01-18 21:58:57,38.6105,-122.8692,64.9,91,60,2.01
408,Sobolevo,RU,2022-01-18 21:58:57,54.4299,31.8996,10.15,97,82,8.57
409,Coahuayana,MX,2022-01-18 21:58:57,18.7333,-103.6833,84.58,55,64,7.18
410,Taicheng,CN,2022-01-18 21:58:58,38.731,113.228,21.67,39,1,2.37
411,Lashio,MM,2022-01-18 21:58:58,22.9333,97.75,52.12,74,99,0.16
412,Majene,ID,2022-01-18 21:58:59,-3.5403,118.9707,77.88,81,100,5.44
413,Candido De Abreu,BR,2022-01-18 21:58:59,-24.5669,-51.3333,74.25,85,47,3.74
414,Bati,ET,2022-01-18 21:59:00,11.1833,40.0167,64.81,71,100,1.99
415,Atar,MR,2022-01-18 21:59:00,20.5169,-13.0499,71.49,12,28,10.36
416,Loandjili,CG,2022-01-18 21:59:01,-4.7561,11.8578,77.11,88,20,2.3
417,Bougouni,ML,2022-01-18 21:59:01,11.417,-7.479,73.63,12,3,5.7
418,Karratha,AU,2022-01-18 21:59:02,-20.7377,116.8463,80.1,70,24,4.76
419,Taltal,CL,2022-01-18 21:59:02,-25.4,-70.4833,69.66,74,22,8.21
420,Rio Cuarto,AR,2022-01-18 21:59:03,-33.1307,-64.3499,62.37,67,40,12.66
421,San Quintin,MX,2022-01-18 21:59:03,30.4833,-115.95,63.68,68,0,10.69
422,Svencionys,LT,2022-01-18 21:59:04,55.15,26.1667,25.27,92,77,7.29
423,Haines Junction,CA,2022-01-18 21:59:04,60.7522,-137.5108,-2.25,78,100,1.14
424,Tete,MZ,2022-01-18 21:59:05,-16.1564,33.5867,74.37,80,52,3.2
425,Petropavlovsk-Kamchatskiy,RU,2022-01-18 21:59:05,53.0452,158.6483,23.59,50,75,11.18
426,Tezu,IN,2022-01-18 21:59:05,27.9167,96.1667,57.61,38,100,4.0
427,Medyn,RU,2022-01-18 21:59:06,54.9692,35.8586,19.33,94,95,7.47
428,Touros,BR,2022-01-18 21:59:06,-5.1989,-35.4608,81.5,73,11,13.49
429,Stettler,CA,2022-01-18 21:59:07,52.3168,-112.7186,-4.16,84,61,9.22
430,Sungai Besar,MY,2022-01-18 21:59:07,3.6746,100.9867,75.25,89,92,3.85
431,Beyneu,KZ,2022-01-18 21:59:08,45.3167,55.2,27.97,96,58,11.61
432,Jos,NG,2022-01-18 21:59:09,9.9167,8.9,59.04,32,62,6.29
433,Harindanga,IN,2022-01-18 21:59:09,22.0383,88.3214,58.98,51,0,6.98
434,Lagos De Moreno,MX,2022-01-18 21:59:10,21.35,-101.9167,77.29,14,53,9.78
435,Juneau,US,2022-01-18 21:59:10,58.3019,-134.4197,31.21,94,100,3.74
436,Oranjemund,NA,2022-01-18 21:59:10,-28.55,16.4333,68.86,90,5,12.73
437,Richards Bay,ZA,2022-01-18 21:59:11,-28.783,32.0377,73.27,77,0,10.74
438,Sistranda,NO,2022-01-18 21:59:12,63.7256,8.834,46.9,70,100,41.52
439,Eseka,CM,2022-01-18 21:59:12,3.65,10.7667,73.18,94,29,2.15
440,Novomykolayivka,UA,2022-01-18 21:59:13,47.9781,35.9102,23.25,87,100,13.91
441,Barabai,ID,2022-01-18 21:59:13,-2.5833,115.3833,73.54,97,98,1.66
442,Talara,PE,2022-01-18 21:59:14,-4.5772,-81.2719,79.56,69,40,9.28
443,Saint-Augustin,CA,2022-01-18 21:59:14,51.226,-58.6502,35.15,100,100,10.87
444,Linhares,BR,2022-01-18 21:59:15,-19.3911,-40.0722,76.03,85,84,5.97
445,Abu Kamal,SY,2022-01-18 21:59:15,34.4506,40.9171,40.71,23,0,13.53
446,Poronaysk,RU,2022-01-18 21:59:16,49.2167,143.1167,-1.8,91,30,7.67
447,Ambilobe,MG,2022-01-18 21:59:16,-13.2,49.05,76.46,91,100,3.4
448,Tautira,PF,2022-01-18 21:59:17,-17.7333,-149.15,80.62,78,100,17.49
449,North Bend,US,2022-01-18 21:59:17,43.4065,-124.2243,55.92,96,96,3.27
450,Te Anau,NZ,2022-01-18 21:59:18,-45.4167,167.7167,61.41,95,100,2.39
451,Port Blair,IN,2022-01-18 21:59:19,11.6667,92.75,77.29,78,54,7.61
452,Sinnamary,GF,2022-01-18 22:00:20,5.3833,-52.95,77.07,88,70,7.74
453,San Angelo,US,2022-01-18 21:57:49,31.4638,-100.437,78.58,21,1,7.0
454,Carthage,TN,2022-01-18 22:00:22,36.8611,10.3316,51.33,76,40,3.44
455,The Valley,AI,2022-01-18 22:00:22,18.217,-63.0578,78.82,72,5,11.72
456,Hofn,IS,2022-01-18 22:00:23,64.2539,-15.2082,31.73,55,2,11.83
457,Raga,SS,2022-01-18 22:00:24,8.4596,25.678,70.95,26,23,4.12
458,Dinar,TR,2022-01-18 22:00:25,38.065,30.1656,26.56,92,16,5.93
459,Castilho,BR,2022-01-18 22:00:25,-20.8722,-51.4875,74.86,72,35,7.87
460,Hervey Bay,AU,2022-01-18 22:00:26,-25.2986,152.8535,83.01,73,37,3.0
461,Sioux Lookout,CA,2022-01-18 22:00:27,50.1001,-91.917,7.18,85,100,9.22
462,Mount Pleasant,US,2022-01-18 22:00:27,32.7941,-79.8626,53.98,60,0,1.99
463,Kodinsk,RU,2022-01-18 22:00:28,58.6881,99.1844,-4.68,100,82,3.49
464,Moerai,PF,2022-01-18 22:00:29,-22.4333,-151.3333,79.36,73,100,14.76
465,Narrabri,AU,2022-01-18 22:00:29,-30.3167,149.7833,72.52,90,100,1.99
466,Novoagansk,RU,2022-01-18 22:00:30,61.9449,76.6625,15.66,94,100,13.04
467,Ostrovnoy,RU,2022-01-18 22:00:30,68.0531,39.5131,16.9,81,100,23.13
468,Bijni,IN,2022-01-18 22:00:31,26.4959,90.703,56.86,50,97,3.83
469,Auki,SB,2022-01-18 22:00:31,-8.7676,160.7034,83.73,73,100,3.78
470,Birobidzhan,RU,2022-01-18 22:00:32,48.8,132.95,-13.11,96,92,2.91
471,Manggar,ID,2022-01-18 22:00:33,-2.8833,108.2667,77.88,89,100,12.57
472,Half Moon Bay,US,2022-01-18 22:00:05,37.4636,-122.4286,64.72,78,0,5.01
473,Zunyi,CN,2022-01-18 22:00:33,27.6867,106.9072,41.34,86,62,1.79
474,Walvis Bay,NA,2022-01-18 22:00:34,-22.9575,14.5053,70.09,81,60,8.88
475,Nevers,FR,2022-01-18 22:00:34,46.9167,3.3333,37.99,96,35,3.15
476,Tripoli,LY,2022-01-18 22:00:35,32.8752,13.1875,56.93,56,90,9.4
477,Ulaanbaatar,MN,2022-01-18 22:00:35,47.9077,106.8832,10.71,90,97,5.95
478,Yeppoon,AU,2022-01-18 22:00:36,-23.1333,150.7333,78.58,64,99,11.21
479,Cockburn Town,TC,2022-01-18 22:00:37,21.4612,-71.1419,76.73,73,40,19.57
480,Yulara,AU,2022-01-18 22:00:37,-25.2406,130.9889,69.64,88,100,11.5
481,Grande Prairie,CA,2022-01-18 21:55:59,55.1667,-118.8027,-14.62,76,20,5.75
482,Kangaatsiaq,GL,2022-01-18 22:00:38,68.3065,-53.4641,9.23,74,100,13.22
483,Stornoway,GB,2022-01-18 22:00:39,58.2093,-6.3865,48.92,92,75,7.0
484,Gostyn,PL,2022-01-18 22:00:40,51.8825,17.0123,36.68,94,12,7.7
485,Hobyo,SO,2022-01-18 22:00:40,5.3505,48.5268,77.02,81,34,9.51
486,Sahibganj,IN,2022-01-18 22:00:41,25.25,87.65,51.93,52,7,6.26
487,Sabang,ID,2022-01-18 22:00:41,5.8933,95.3214,80.85,73,91,11.74
488,Pont-A-Mousson,FR,2022-01-18 22:00:42,48.9079,6.0589,40.71,94,100,5.75
489,Catamarca,AR,2022-01-18 22:00:42,-28.4696,-65.7852,70.59,92,95,1.99
490,Bayir,TR,2022-01-18 22:00:43,37.2687,28.2167,34.32,78,2,9.95
491,Wadi Maliz,TN,2022-01-18 22:00:43,36.4681,8.5495,43.29,84,0,1.86
492,Kerrville,US,2022-01-18 22:00:43,30.0474,-99.1403,73.9,39,0,5.99
493,Salisbury,GB,2022-01-18 22:00:08,51.0693,-1.7957,43.48,95,42,3.2
494,Coalinga,US,2022-01-18 22:00:44,36.1397,-120.3602,62.58,46,5,5.53
495,Luau,AO,2022-01-18 22:00:45,-10.7073,22.2247,63.41,97,97,1.41
496,Teguise,ES,2022-01-18 22:00:45,29.0605,-13.564,62.82,59,0,14.97
497,Camocim,BR,2022-01-18 22:00:46,-2.9022,-40.8411,81.25,77,9,18.12
498,Mariakani,KE,2022-01-18 22:00:46,-3.8633,39.4736,78.89,93,83,3.38
499,Meulaboh,ID,2022-01-18 22:00:26,4.1363,96.1285,74.39,93,99,4.29
500,Pampa,US,2022-01-18 22:01:47,35.5362,-100.9599,66.56,16,0,8.05
501,Scottsbluff,US,2022-01-18 22:01:47,41.8666,-103.6672,53.78,38,98,4.0
502,Sarkand,KZ,2022-01-18 22:01:48,45.41,79.9186,27.43,72,70,6.44
503,Lucapa,AO,2022-01-18 22:01:48,-8.4192,20.7447,64.83,97,100,2.8
504,Poum,NC,2022-01-18 22:01:48,-20.2333,164.0167,80.1,67,32,7.45
505,Sabro,DK,2022-01-18 22:01:49,56.2133,10.0344,40.3,88,100,11.83
506,Fortuna,US,2022-01-18 22:01:49,40.5982,-124.1573,52.93,86,20,1.01
507,Komsomolets,KZ,2022-01-18 22:01:50,53.7453,62.0708,11.7,90,74,12.73
508,Port Hardy,CA,2022-01-18 22:00:05,50.6996,-127.4199,45.75,93,100,11.5
509,Paciran,ID,2022-01-18 22:01:50,-6.8767,112.3761,76.98,85,100,4.38
510,Nador,MA,2022-01-18 22:01:51,35.174,-2.9287,52.05,71,20,2.3
511,Swan Hill,AU,2022-01-18 22:01:51,-35.3378,143.5544,67.51,52,59,10.56
512,Visnes,NO,2022-01-18 22:01:52,59.3556,5.2242,44.65,93,100,12.66
513,Los Llanos De Aridane,ES,2022-01-18 22:01:37,28.6585,-17.9182,62.35,87,100,1.01
514,Hammerfest,NO,2022-01-18 22:01:53,70.6634,23.6821,36.05,87,75,12.66
515,Irtyshskiy,RU,2022-01-18 22:01:53,58.3333,68.1333,15.87,92,100,10.96
516,Maningrida,AU,2022-01-18 22:01:54,-12.0667,134.2667,80.69,83,100,4.97
517,Vanavara,RU,2022-01-18 22:01:54,60.34,102.2797,-4.43,100,72,4.52
518,Ternate,ID,2022-01-18 22:01:55,0.8,127.4,79.23,83,100,6.15
519,Shingu,JP,2022-01-18 22:01:55,33.7333,135.9833,38.91,80,4,6.2
520,Mokrous,RU,2022-01-18 22:01:56,51.2333,47.5167,28.9,96,100,15.41
521,Ust-Maya,RU,2022-01-18 22:01:56,60.4167,134.5333,-40.04,100,48,0.65
522,Kaspiyskiy,RU,2022-01-18 22:01:57,45.3929,47.3707,36.54,86,100,10.8
523,Tiquicheo,MX,2022-01-18 22:01:57,18.8833,-100.7333,90.52,30,26,4.56
524,Henties Bay,NA,2022-01-18 22:01:58,-22.116,14.2845,69.85,90,97,6.69
525,Lodja,CD,2022-01-18 22:01:58,-3.4833,23.4333,68.25,92,100,1.66
526,Srednekolymsk,RU,2022-01-18 22:01:59,67.45,153.6833,-44.91,100,67,4.63
527,Pafos,CY,2022-01-18 21:57:40,34.7667,32.4167,55.31,71,100,13.8
